==> Running on : cuda
==> Number of CPU: 48
==> Number of workers: 2
==> #Epochs: 500, #Layers: 4, #Blocks: [2, 1, 1, 1], In channel: 64, Input layer conv kernel: 7x7, Residual layer conv kernel 3x3, Skip kernel: 1x1, Input layer conv padding: 3, Residual layer conv padding: 1
==> Optimizer is Adagrad
==> Learning rate: 0.01
==> Weight decay: 0.0005
==>Trainable Parameters: 4984906
==>Other Parameters: 0
==>Augmentation: None
Files already downloaded and verified
Train epoch: 1 | Loss: *1.586* | Acc: *41.708%* (20854/50000) 
Train epoch: 176 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 176 | Loss: *0.676* | Acc: *78.550%* (7855/10000)
Train epoch: 177 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 177 | Loss: *0.680* | Acc: *78.520%* (7852/10000)
Train epoch: 178 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 178 | Loss: *0.677* | Acc: *78.660%* (7866/10000)
Train epoch: 179 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 179 | Loss: *0.677* | Acc: *78.640%* (7864/10000)
Train epoch: 180 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 180 | Loss: *0.681* | Acc: *78.630%* (7863/10000)
Train epoch: 181 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 181 | Loss: *0.682* | Acc: *78.670%* (7867/10000)
Train epoch: 182 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 182 | Loss: *0.676* | Acc: *78.640%* (7864/10000)
Train epoch: 183 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 183 | Loss: *0.676* | Acc: *78.600%* (7860/10000)
Train epoch: 184 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 184 | Loss: *0.677* | Acc: *78.520%* (7852/10000)
Train epoch: 185 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 185 | Loss: *0.679* | Acc: *78.560%* (7856/10000)
Train epoch: 186 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 186 | Loss: *0.679* | Acc: *78.560%* (7856/10000)
Train epoch: 187 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 187 | Loss: *0.680* | Acc: *78.700%* (7870/10000)
Train epoch: 188 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 188 | Loss: *0.676* | Acc: *78.560%* (7856/10000)
Train epoch: 189 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 189 | Loss: *0.678* | Acc: *78.730%* (7873/10000)
Train epoch: 190 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 190 | Loss: *0.681* | Acc: *78.640%* (7864/10000)
Train epoch: 191 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 191 | Loss: *0.678* | Acc: *78.540%* (7854/10000)
Train epoch: 192 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 192 | Loss: *0.677* | Acc: *78.660%* (7866/10000)
Train epoch: 193 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 193 | Loss: *0.677* | Acc: *78.520%* (7852/10000)
Train epoch: 194 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 194 | Loss: *0.681* | Acc: *78.560%* (7856/10000)
Train epoch: 195 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 195 | Loss: *0.677* | Acc: *78.620%* (7862/10000)
Train epoch: 196 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 196 | Loss: *0.677* | Acc: *78.770%* (7877/10000)
Train epoch: 197 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 197 | Loss: *0.677* | Acc: *78.620%* (7862/10000)
Train epoch: 198 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 198 | Loss: *0.676* | Acc: *78.640%* (7864/10000)
Train epoch: 199 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 199 | Loss: *0.677* | Acc: *78.620%* (7862/10000)
Train epoch: 200 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 200 | Loss: *0.678* | Acc: *78.600%* (7860/10000)
Train epoch: 201 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 201 | Loss: *0.678* | Acc: *78.570%* (7857/10000)
Train epoch: 202 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 202 | Loss: *0.679* | Acc: *78.640%* (7864/10000)
Train epoch: 203 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 203 | Loss: *0.677* | Acc: *78.560%* (7856/10000)
Train epoch: 204 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 204 | Loss: *0.678* | Acc: *78.720%* (7872/10000)
Train epoch: 205 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 205 | Loss: *0.679* | Acc: *78.490%* (7849/10000)
Train epoch: 206 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 206 | Loss: *0.676* | Acc: *78.720%* (7872/10000)
Train epoch: 207 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 207 | Loss: *0.682* | Acc: *78.760%* (7876/10000)
Train epoch: 208 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 208 | Loss: *0.678* | Acc: *78.580%* (7858/10000)
Train epoch: 209 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 209 | Loss: *0.677* | Acc: *78.580%* (7858/10000)
Train epoch: 210 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 210 | Loss: *0.676* | Acc: *78.610%* (7861/10000)
Train epoch: 211 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 211 | Loss: *0.677* | Acc: *78.500%* (7850/10000)
Train epoch: 212 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 212 | Loss: *0.676* | Acc: *78.710%* (7871/10000)
Train epoch: 213 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 213 | Loss: *0.678* | Acc: *78.580%* (7858/10000)
Train epoch: 214 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 214 | Loss: *0.679* | Acc: *78.600%* (7860/10000)
Train epoch: 215 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 215 | Loss: *0.678* | Acc: *78.640%* (7864/10000)
Train epoch: 216 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 216 | Loss: *0.678* | Acc: *78.600%* (7860/10000)
Train epoch: 217 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 217 | Loss: *0.680* | Acc: *78.630%* (7863/10000)
Train epoch: 218 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 218 | Loss: *0.677* | Acc: *78.690%* (7869/10000)
Train epoch: 219 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 219 | Loss: *0.679* | Acc: *78.650%* (7865/10000)
Train epoch: 220 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 220 | Loss: *0.679* | Acc: *78.740%* (7874/10000)
Train epoch: 221 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 221 | Loss: *0.679* | Acc: *78.690%* (7869/10000)
Train epoch: 222 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 222 | Loss: *0.679* | Acc: *78.580%* (7858/10000)
Train epoch: 223 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 223 | Loss: *0.677* | Acc: *78.630%* (7863/10000)
Train epoch: 224 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 224 | Loss: *0.676* | Acc: *78.620%* (7862/10000)
Train epoch: 225 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 225 | Loss: *0.680* | Acc: *78.600%* (7860/10000)
Train epoch: 226 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 226 | Loss: *0.678* | Acc: *78.630%* (7863/10000)
Train epoch: 227 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 227 | Loss: *0.680* | Acc: *78.540%* (7854/10000)
Train epoch: 228 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 228 | Loss: *0.679* | Acc: *78.690%* (7869/10000)
Train epoch: 229 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 229 | Loss: *0.678* | Acc: *78.740%* (7874/10000)
Train epoch: 230 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 230 | Loss: *0.678* | Acc: *78.570%* (7857/10000)
Train epoch: 231 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 231 | Loss: *0.679* | Acc: *78.560%* (7856/10000)
Train epoch: 232 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 232 | Loss: *0.681* | Acc: *78.490%* (7849/10000)
Train epoch: 233 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 233 | Loss: *0.679* | Acc: *78.730%* (7873/10000)
Train epoch: 234 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 234 | Loss: *0.679* | Acc: *78.590%* (7859/10000)
Train epoch: 235 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 235 | Loss: *0.678* | Acc: *78.590%* (7859/10000)
Train epoch: 236 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 236 | Loss: *0.679* | Acc: *78.510%* (7851/10000)
Train epoch: 237 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 237 | Loss: *0.680* | Acc: *78.550%* (7855/10000)
Train epoch: 238 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 238 | Loss: *0.680* | Acc: *78.530%* (7853/10000)
Train epoch: 239 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 239 | Loss: *0.681* | Acc: *78.770%* (7877/10000)
Train epoch: 240 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 240 | Loss: *0.681* | Acc: *78.580%* (7858/10000)
Train epoch: 241 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 241 | Loss: *0.682* | Acc: *78.550%* (7855/10000)
Train epoch: 242 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 242 | Loss: *0.681* | Acc: *78.720%* (7872/10000)
Train epoch: 243 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 243 | Loss: *0.679* | Acc: *78.560%* (7856/10000)
Train epoch: 244 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 244 | Loss: *0.681* | Acc: *78.620%* (7862/10000)
Train epoch: 245 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 245 | Loss: *0.680* | Acc: *78.620%* (7862/10000)
Train epoch: 246 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 246 | Loss: *0.681* | Acc: *78.690%* (7869/10000)
Train epoch: 247 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 247 | Loss: *0.680* | Acc: *78.550%* (7855/10000)
Train epoch: 248 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 248 | Loss: *0.681* | Acc: *78.620%* (7862/10000)
Train epoch: 249 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 249 | Loss: *0.681* | Acc: *78.580%* (7858/10000)
Train epoch: 250 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 250 | Loss: *0.685* | Acc: *78.450%* (7845/10000)
Train epoch: 251 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 251 | Loss: *0.682* | Acc: *78.600%* (7860/10000)
Train epoch: 252 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 252 | Loss: *0.680* | Acc: *78.790%* (7879/10000)
Train epoch: 253 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 253 | Loss: *0.680* | Acc: *78.580%* (7858/10000)
Train epoch: 254 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 254 | Loss: *0.686* | Acc: *78.670%* (7867/10000)
Train epoch: 255 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 255 | Loss: *0.682* | Acc: *78.620%* (7862/10000)
Train epoch: 256 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 256 | Loss: *0.683* | Acc: *78.720%* (7872/10000)
Train epoch: 257 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 257 | Loss: *0.694* | Acc: *78.410%* (7841/10000)
Train epoch: 258 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 258 | Loss: *0.684* | Acc: *78.700%* (7870/10000)
Train epoch: 259 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 259 | Loss: *0.687* | Acc: *78.650%* (7865/10000)
Train epoch: 260 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 260 | Loss: *0.686* | Acc: *78.580%* (7858/10000)
Train epoch: 261 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 261 | Loss: *0.687* | Acc: *78.590%* (7859/10000)
Train epoch: 262 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 262 | Loss: *0.689* | Acc: *78.700%* (7870/10000)
Train epoch: 263 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 263 | Loss: *0.689* | Acc: *78.540%* (7854/10000)
Train epoch: 264 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 264 | Loss: *0.694* | Acc: *78.650%* (7865/10000)
Train epoch: 265 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 265 | Loss: *0.689* | Acc: *78.640%* (7864/10000)
Train epoch: 266 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 266 | Loss: *0.707* | Acc: *78.010%* (7801/10000)
Train epoch: 267 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 267 | Loss: *0.693* | Acc: *78.570%* (7857/10000)
Train epoch: 268 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 268 | Loss: *0.692* | Acc: *78.450%* (7845/10000)
Train epoch: 269 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 269 | Loss: *0.693* | Acc: *78.400%* (7840/10000)
Train epoch: 270 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 270 | Loss: *0.693* | Acc: *78.370%* (7837/10000)
Train epoch: 271 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 271 | Loss: *0.692* | Acc: *78.540%* (7854/10000)
Train epoch: 272 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 272 | Loss: *0.695* | Acc: *78.360%* (7836/10000)
Train epoch: 273 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 273 | Loss: *0.714* | Acc: *77.790%* (7779/10000)
Train epoch: 274 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 274 | Loss: *0.694* | Acc: *78.150%* (7815/10000)
Train epoch: 275 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 275 | Loss: *0.696* | Acc: *78.170%* (7817/10000)
Train epoch: 276 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 276 | Loss: *0.700* | Acc: *78.330%* (7833/10000)
Train epoch: 277 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 277 | Loss: *0.696* | Acc: *78.150%* (7815/10000)
Train epoch: 278 | Loss: *0.066* | Acc: *98.652%* (49326/50000) 
Test epoch: 278 | Loss: *0.869* | Acc: *74.230%* (7423/10000)
Train epoch: 279 | Loss: *0.019* | Acc: *99.966%* (49983/50000) 
Test epoch: 279 | Loss: *0.682* | Acc: *78.310%* (7831/10000)
Train epoch: 280 | Loss: *0.006* | Acc: *100.000%* (50000/50000) 
Test epoch: 280 | Loss: *0.671* | Acc: *78.980%* (7898/10000)
Train epoch: 281 | Loss: *0.004* | Acc: *100.000%* (50000/50000) 
Test epoch: 281 | Loss: *0.675* | Acc: *79.000%* (7900/10000)
Train epoch: 282 | Loss: *0.004* | Acc: *100.000%* (50000/50000) 
Test epoch: 282 | Loss: *0.678* | Acc: *79.070%* (7907/10000)
Train epoch: 283 | Loss: *0.003* | Acc: *100.000%* (50000/50000) 
Test epoch: 283 | Loss: *0.680* | Acc: *78.810%* (7881/10000)
Train epoch: 284 | Loss: *0.003* | Acc: *100.000%* (50000/50000) 
Test epoch: 284 | Loss: *0.684* | Acc: *78.700%* (7870/10000)
Train epoch: 285 | Loss: *0.003* | Acc: *100.000%* (50000/50000) 
Test epoch: 285 | Loss: *0.685* | Acc: *78.600%* (7860/10000)
Train epoch: 286 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 286 | Loss: *0.686* | Acc: *78.730%* (7873/10000)
Train epoch: 287 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 287 | Loss: *0.687* | Acc: *78.910%* (7891/10000)
Train epoch: 288 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 288 | Loss: *0.687* | Acc: *78.720%* (7872/10000)
Train epoch: 289 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 289 | Loss: *0.689* | Acc: *78.670%* (7867/10000)
Train epoch: 290 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 290 | Loss: *0.693* | Acc: *78.440%* (7844/10000)
Train epoch: 291 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 291 | Loss: *0.690* | Acc: *78.530%* (7853/10000)
Train epoch: 292 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 292 | Loss: *0.693* | Acc: *78.530%* (7853/10000)
Train epoch: 293 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 293 | Loss: *0.694* | Acc: *78.480%* (7848/10000)
Train epoch: 294 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 294 | Loss: *0.692* | Acc: *78.640%* (7864/10000)
Train epoch: 295 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 295 | Loss: *0.692* | Acc: *78.510%* (7851/10000)
Train epoch: 296 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 296 | Loss: *0.693* | Acc: *78.680%* (7868/10000)
Train epoch: 297 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 297 | Loss: *0.694* | Acc: *78.520%* (7852/10000)
Train epoch: 298 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 298 | Loss: *0.696* | Acc: *78.560%* (7856/10000)
Train epoch: 299 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 299 | Loss: *0.696* | Acc: *78.460%* (7846/10000)
Train epoch: 300 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 300 | Loss: *0.696* | Acc: *78.670%* (7867/10000)
Train epoch: 301 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 301 | Loss: *0.701* | Acc: *78.470%* (7847/10000)
Train epoch: 302 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 302 | Loss: *0.700* | Acc: *78.500%* (7850/10000)
Train epoch: 303 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 303 | Loss: *0.700* | Acc: *78.390%* (7839/10000)
Train epoch: 304 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 304 | Loss: *0.719* | Acc: *78.280%* (7828/10000)
Train epoch: 305 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 305 | Loss: *0.703* | Acc: *78.360%* (7836/10000)
Train epoch: 306 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 306 | Loss: *0.709* | Acc: *78.440%* (7844/10000)
Train epoch: 307 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 307 | Loss: *0.714* | Acc: *77.990%* (7799/10000)
Train epoch: 308 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 308 | Loss: *0.707* | Acc: *78.250%* (7825/10000)
Train epoch: 309 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 309 | Loss: *0.707* | Acc: *78.270%* (7827/10000)
Train epoch: 310 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 310 | Loss: *0.707* | Acc: *78.320%* (7832/10000)
Train epoch: 311 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 311 | Loss: *0.706* | Acc: *78.080%* (7808/10000)
Train epoch: 312 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 312 | Loss: *0.717* | Acc: *78.140%* (7814/10000)
Train epoch: 313 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 313 | Loss: *0.707* | Acc: *78.280%* (7828/10000)
Train epoch: 314 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 314 | Loss: *0.714* | Acc: *78.080%* (7808/10000)
Train epoch: 315 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 315 | Loss: *0.717* | Acc: *77.950%* (7795/10000)
Train epoch: 316 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 316 | Loss: *0.720* | Acc: *77.610%* (7761/10000)
Train epoch: 317 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 317 | Loss: *0.718* | Acc: *78.160%* (7816/10000)
Train epoch: 318 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 318 | Loss: *0.728* | Acc: *77.800%* (7780/10000)
Train epoch: 319 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 319 | Loss: *0.717* | Acc: *78.170%* (7817/10000)
Train epoch: 320 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 320 | Loss: *0.722* | Acc: *77.960%* (7796/10000)
Train epoch: 321 | Loss: *0.461* | Acc: *84.486%* (42243/50000) 
Test epoch: 321 | Loss: *0.904* | Acc: *70.780%* (7078/10000)
Train epoch: 322 | Loss: *0.188* | Acc: *94.734%* (47367/50000) 
Test epoch: 322 | Loss: *1.098* | Acc: *68.360%* (6836/10000)
Train epoch: 323 | Loss: *0.049* | Acc: *99.384%* (49692/50000) 
Test epoch: 323 | Loss: *0.908* | Acc: *73.720%* (7372/10000)
Train epoch: 324 | Loss: *0.013* | Acc: *99.966%* (49983/50000) 
Test epoch: 324 | Loss: *0.687* | Acc: *79.400%* (7940/10000)
Train epoch: 325 | Loss: *0.006* | Acc: *100.000%* (50000/50000) 
Test epoch: 325 | Loss: *0.674* | Acc: *79.540%* (7954/10000)
Train epoch: 326 | Loss: *0.004* | Acc: *100.000%* (50000/50000) 
Test epoch: 326 | Loss: *0.684* | Acc: *79.300%* (7930/10000)
Train epoch: 327 | Loss: *0.003* | Acc: *100.000%* (50000/50000) 
Test epoch: 327 | Loss: *0.674* | Acc: *79.750%* (7975/10000)
Train epoch: 328 | Loss: *0.003* | Acc: *100.000%* (50000/50000) 
Test epoch: 328 | Loss: *0.683* | Acc: *79.540%* (7954/10000)
Train epoch: 329 | Loss: *0.003* | Acc: *100.000%* (50000/50000) 
Test epoch: 329 | Loss: *0.683* | Acc: *79.690%* (7969/10000)
Train epoch: 330 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 330 | Loss: *0.683* | Acc: *79.610%* (7961/10000)
Train epoch: 331 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 331 | Loss: *0.684* | Acc: *79.650%* (7965/10000)
Train epoch: 332 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 332 | Loss: *0.686* | Acc: *79.460%* (7946/10000)
Train epoch: 333 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 333 | Loss: *0.687* | Acc: *79.610%* (7961/10000)
Train epoch: 334 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 334 | Loss: *0.689* | Acc: *79.400%* (7940/10000)
Train epoch: 335 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 335 | Loss: *0.691* | Acc: *79.290%* (7929/10000)
Train epoch: 336 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 336 | Loss: *0.690* | Acc: *79.260%* (7926/10000)
Train epoch: 337 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 337 | Loss: *0.692* | Acc: *79.160%* (7916/10000)
Train epoch: 338 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 338 | Loss: *0.692* | Acc: *79.360%* (7936/10000)
Train epoch: 339 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 339 | Loss: *0.696* | Acc: *79.110%* (7911/10000)
Train epoch: 340 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 340 | Loss: *0.697* | Acc: *79.070%* (7907/10000)
Train epoch: 341 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 341 | Loss: *0.698* | Acc: *79.040%* (7904/10000)
Train epoch: 342 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 342 | Loss: *0.695* | Acc: *78.970%* (7897/10000)
Train epoch: 343 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 343 | Loss: *0.696* | Acc: *78.900%* (7890/10000)
Train epoch: 344 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 344 | Loss: *0.700* | Acc: *78.960%* (7896/10000)
Train epoch: 345 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 345 | Loss: *0.697* | Acc: *78.960%* (7896/10000)
Train epoch: 346 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 346 | Loss: *0.699* | Acc: *78.940%* (7894/10000)
Train epoch: 347 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 347 | Loss: *0.703* | Acc: *78.900%* (7890/10000)
Train epoch: 348 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 348 | Loss: *0.701* | Acc: *78.970%* (7897/10000)
Train epoch: 349 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 349 | Loss: *0.704* | Acc: *78.700%* (7870/10000)
Train epoch: 350 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 350 | Loss: *0.699* | Acc: *78.940%* (7894/10000)
Train epoch: 351 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 351 | Loss: *0.702* | Acc: *78.820%* (7882/10000)
Train epoch: 352 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 352 | Loss: *0.702* | Acc: *78.890%* (7889/10000)
Train epoch: 353 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 353 | Loss: *0.704* | Acc: *78.770%* (7877/10000)
